   Elapsed time	   MLII	     V5
        527.758	 -0.370	 -0.190
        527.761	 -0.340	 -0.165
        527.764	 -0.330	 -0.185
        527.767	 -0.330	 -0.190
        527.769	 -0.335	 -0.205
        527.772	 -0.340	 -0.200
        527.775	 -0.335	 -0.200
        527.778	 -0.320	 -0.195
        527.781	 -0.315	 -0.215
        527.783	 -0.320	 -0.210
        527.786	 -0.320	 -0.225
        527.789	 -0.335	 -0.225
        527.792	 -0.340	 -0.230
        527.794	 -0.330	 -0.225
        527.797	 -0.330	 -0.240
        527.800	 -0.340	 -0.250
        527.803	 -0.350	 -0.260
        527.806	 -0.365	 -0.275
        527.808	 -0.360	 -0.265
        527.811	 -0.350	 -0.260
        527.814	 -0.345	 -0.265
        527.817	 -0.350	 -0.275
        527.819	 -0.365	 -0.295
        527.822	 -0.375	 -0.300
        527.825	 -0.375	 -0.285
        527.828	 -0.350	 -0.275
        527.831	 -0.355	 -0.275
        527.833	 -0.345	 -0.280
        527.836	 -0.345	 -0.285
        527.839	 -0.360	 -0.280
        527.842	 -0.355	 -0.275
        527.844	 -0.340	 -0.255
        527.847	 -0.330	 -0.255
        527.850	 -0.325	 -0.255
        527.853	 -0.340	 -0.245
        527.856	 -0.335	 -0.235
        527.858	 -0.335	 -0.220
        527.861	 -0.315	 -0.200
        527.864	 -0.290	 -0.195
        527.867	 -0.300	 -0.190
        527.869	 -0.295	 -0.190
        527.872	 -0.300	 -0.190
        527.875	 -0.295	 -0.190
        527.878	 -0.285	 -0.175
        527.881	 -0.280	 -0.165
        527.883	 -0.280	 -0.160
        527.886	 -0.275	 -0.160
        527.889	 -0.285	 -0.155
        527.892	 -0.275	 -0.130
        527.894	 -0.260	 -0.115
        527.897	 -0.250	 -0.120
        527.900	 -0.255	 -0.130
        527.903	 -0.240	 -0.130
        527.906	 -0.250	 -0.125
        527.908	 -0.245	 -0.115
        527.911	 -0.235	 -0.095
        527.914	 -0.225	 -0.110
        527.917	 -0.235	 -0.110
        527.919	 -0.225	 -0.110
        527.922	 -0.240	 -0.115
        527.925	 -0.235	 -0.120
        527.928	 -0.220	 -0.100
        527.931	 -0.225	 -0.110
        527.933	 -0.215	 -0.115
        527.936	 -0.220	 -0.115
        527.939	 -0.235	 -0.110
        527.942	 -0.230	 -0.115
        527.944	 -0.220	 -0.090
        527.947	 -0.220	 -0.105
        527.950	 -0.220	 -0.115
        527.953	 -0.235	 -0.125
        527.956	 -0.245	 -0.130
        527.958	 -0.245	 -0.105
        527.961	 -0.235	 -0.110
        527.964	 -0.230	 -0.105
        527.967	 -0.235	 -0.110
        527.969	 -0.240	 -0.130
        527.972	 -0.255	 -0.125
        527.975	 -0.245	 -0.120
        527.978	 -0.245	 -0.105
        527.981	 -0.240	 -0.110
        527.983	 -0.230	 -0.125
        527.986	 -0.245	 -0.135
        527.989	 -0.255	 -0.120
        527.992	 -0.250	 -0.115
        527.994	 -0.250	 -0.115
        527.997	 -0.240	 -0.110
        528.000	 -0.240	 -0.125
        528.003	 -0.230	 -0.130
        528.006	 -0.245	 -0.135
        528.008	 -0.240	 -0.110
        528.011	 -0.230	 -0.110
        528.014	 -0.235	 -0.120
        528.017	 -0.225	 -0.130
        528.019	 -0.245	 -0.135
        528.022	 -0.265	 -0.145
        528.025	 -0.250	 -0.125
        528.028	 -0.245	 -0.115
        528.031	 -0.235	 -0.115
        528.033	 -0.240	 -0.125
        528.036	 -0.250	 -0.135
        528.039	 -0.255	 -0.145
        528.042	 -0.260	 -0.125
        528.044	 -0.250	 -0.125
        528.047	 -0.245	 -0.125
        528.050	 -0.245	 -0.130
        528.053	 -0.260	 -0.135
        528.056	 -0.270	 -0.135
        528.058	 -0.270	 -0.135
        528.061	 -0.250	 -0.125
        528.064	 -0.245	 -0.120
        528.067	 -0.245	 -0.135
        528.069	 -0.260	 -0.145
        528.072	 -0.275	 -0.150
        528.075	 -0.260	 -0.140
        528.078	 -0.260	 -0.125
        528.081	 -0.250	 -0.120
        528.083	 -0.260	 -0.135
        528.086	 -0.260	 -0.150
        528.089	 -0.255	 -0.155
        528.092	 -0.255	 -0.140
        528.094	 -0.250	 -0.130
        528.097	 -0.240	 -0.130
        528.100	 -0.245	 -0.135
        528.103	 -0.260	 -0.140
        528.106	 -0.255	 -0.145
        528.108	 -0.255	 -0.135
        528.111	 -0.250	 -0.120
        528.114	 -0.250	 -0.140
        528.117	 -0.260	 -0.140
        528.119	 -0.260	 -0.145
        528.122	 -0.265	 -0.140
        528.125	 -0.270	 -0.130
        528.128	 -0.260	 -0.120
        528.131	 -0.260	 -0.125
        528.133	 -0.245	 -0.125
        528.136	 -0.255	 -0.145
        528.139	 -0.260	 -0.150
        528.142	 -0.255	 -0.140
        528.144	 -0.250	 -0.125
        528.147	 -0.245	 -0.120
        528.150	 -0.235	 -0.115
        528.153	 -0.230	 -0.135
        528.156	 -0.255	 -0.130
        528.158	 -0.245	 -0.125
        528.161	 -0.240	 -0.115
        528.164	 -0.225	 -0.125
        528.167	 -0.230	 -0.120
        528.169	 -0.240	 -0.135
        528.172	 -0.240	 -0.120
        528.175	 -0.240	 -0.105
        528.178	 -0.230	 -0.120
        528.181	 -0.220	 -0.115
        528.183	 -0.220	 -0.115
        528.186	 -0.220	 -0.140
        528.189	 -0.225	 -0.160
        528.192	 -0.215	 -0.135
        528.194	 -0.185	 -0.105
        528.197	 -0.185	 -0.115
        528.200	 -0.160	 -0.120
        528.203	 -0.160	 -0.125
        528.206	 -0.185	 -0.125
        528.208	 -0.185	 -0.100
        528.211	 -0.170	 -0.095
        528.214	 -0.160	 -0.110
        528.217	 -0.160	 -0.105
        528.219	 -0.180	 -0.120
        528.222	 -0.185	 -0.110
        528.225	 -0.165	 -0.100
        528.228	 -0.155	 -0.085
        528.231	 -0.125	 -0.085
        528.233	 -0.120	 -0.075
        528.236	 -0.120	 -0.090
        528.239	 -0.120	 -0.085
        528.242	 -0.120	 -0.095
        528.244	 -0.115	 -0.060
        528.247	 -0.105	 -0.065
        528.250	 -0.115	 -0.055
        528.253	 -0.135	 -0.055
        528.256	 -0.145	 -0.055
        528.258	 -0.140	 -0.050
        528.261	 -0.135	 -0.050
        528.264	 -0.135	 -0.060
        528.267	 -0.135	 -0.055
        528.269	 -0.150	 -0.060
        528.272	 -0.155	 -0.075
        528.275	 -0.120	 -0.075
        528.278	 -0.110	 -0.070
        528.281	 -0.115	 -0.080
        528.283	 -0.155	 -0.095
        528.286	 -0.185	 -0.100
        528.289	 -0.200	 -0.105
        528.292	 -0.205	 -0.105
        528.294	 -0.215	 -0.095
        528.297	 -0.225	 -0.105
        528.300	 -0.230	 -0.105
        528.303	 -0.245	 -0.120
        528.306	 -0.250	 -0.130
        528.308	 -0.250	 -0.125
        528.311	 -0.240	 -0.110
        528.314	 -0.235	 -0.105
        528.317	 -0.240	 -0.110
        528.319	 -0.250	 -0.130
        528.322	 -0.260	 -0.120
        528.325	 -0.280	 -0.120
        528.328	 -0.260	 -0.125
        528.331	 -0.255	 -0.120
        528.333	 -0.255	 -0.120
        528.336	 -0.255	 -0.125
        528.339	 -0.265	 -0.130
        528.342	 -0.265	 -0.120
        528.344	 -0.265	 -0.110
        528.347	 -0.260	 -0.130
        528.350	 -0.260	 -0.135
        528.353	 -0.270	 -0.145
        528.356	 -0.270	 -0.160
        528.358	 -0.275	 -0.150
        528.361	 -0.280	 -0.155
        528.364	 -0.285	 -0.185
        528.367	 -0.325	 -0.200
        528.369	 -0.370	 -0.225
        528.372	 -0.395	 -0.255
        528.375	 -0.390	 -0.270
        528.378	 -0.390	 -0.245
        528.381	 -0.420	 -0.215
        528.383	 -0.475	 -0.125
        528.386	 -0.505	 -0.040
        528.389	 -0.450	  0.065
        528.392	 -0.355	  0.165
        528.394	 -0.235	  0.240
        528.397	 -0.095	  0.330
        528.400	  0.080	  0.435
        528.403	  0.330	  0.515
        528.406	  0.605	  0.585
        528.408	  0.820	  0.570
        528.411	  0.930	  0.380
        528.414	  0.930	  0.070
        528.417	  0.725	 -0.190
        528.419	  0.360	 -0.265
        528.422	 -0.040	 -0.235
        528.425	 -0.345	 -0.195
        528.428	 -0.450	 -0.180
        528.431	 -0.435	 -0.175
        528.433	 -0.385	 -0.160
        528.436	 -0.345	 -0.185
        528.439	 -0.335	 -0.175
        528.442	 -0.340	 -0.175
        528.444	 -0.325	 -0.165
        528.447	 -0.310	 -0.175
        528.450	 -0.310	 -0.165
        528.453	 -0.310	 -0.165
        528.456	 -0.340	 -0.175
        528.458	 -0.325	 -0.165
        528.461	 -0.325	 -0.170
        528.464	 -0.310	 -0.165
        528.467	 -0.315	 -0.175
        528.469	 -0.320	 -0.170
        528.472	 -0.335	 -0.180
        528.475	 -0.325	 -0.165
        528.478	 -0.305	 -0.155
        528.481	 -0.295	 -0.155
        528.483	 -0.305	 -0.155
        528.486	 -0.315	 -0.175
        528.489	 -0.325	 -0.180
        528.492	 -0.315	 -0.170
        528.494	 -0.315	 -0.155
        528.497	 -0.305	 -0.145
        528.500	 -0.310	 -0.155
        528.503	 -0.325	 -0.180
        528.506	 -0.315	 -0.175
        528.508	 -0.325	 -0.160
        528.511	 -0.310	 -0.145
        528.514	 -0.300	 -0.165
        528.517	 -0.300	 -0.160
        528.519	 -0.320	 -0.170
        528.522	 -0.335	 -0.170
        528.525	 -0.325	 -0.155
        528.528	 -0.310	 -0.140
        528.531	 -0.310	 -0.150
        528.533	 -0.305	 -0.145
        528.536	 -0.310	 -0.170
        528.539	 -0.310	 -0.170
        528.542	 -0.310	 -0.170
        528.544	 -0.305	 -0.155
        528.547	 -0.300	 -0.160
        528.550	 -0.300	 -0.160
        528.553	 -0.310	 -0.170
        528.556	 -0.325	 -0.170
        528.558	 -0.325	 -0.170
        528.561	 -0.325	 -0.155
        528.564	 -0.310	 -0.160
        528.567	 -0.305	 -0.165
        528.569	 -0.315	 -0.175
        528.572	 -0.330	 -0.175
        528.575	 -0.330	 -0.170
        528.578	 -0.320	 -0.160
        528.581	 -0.325	 -0.165
        528.583	 -0.320	 -0.170
        528.586	 -0.320	 -0.185
        528.589	 -0.325	 -0.185
        528.592	 -0.320	 -0.170
        528.594	 -0.315	 -0.160
        528.597	 -0.295	 -0.175
        528.600	 -0.295	 -0.190
        528.603	 -0.305	 -0.195
        528.606	 -0.305	 -0.195
        528.608	 -0.315	 -0.215
        528.611	 -0.300	 -0.185
        528.614	 -0.300	 -0.190
        528.617	 -0.290	 -0.205
        528.619	 -0.300	 -0.220
        528.622	 -0.310	 -0.220
        528.625	 -0.295	 -0.220
        528.628	 -0.300	 -0.205
        528.631	 -0.290	 -0.220
        528.633	 -0.305	 -0.235
        528.636	 -0.305	 -0.240
        528.639	 -0.315	 -0.250
        528.642	 -0.325	 -0.245
        528.644	 -0.310	 -0.240
        528.647	 -0.305	 -0.245
        528.650	 -0.320	 -0.255
        528.653	 -0.315	 -0.265
        528.656	 -0.325	 -0.280
        528.658	 -0.325	 -0.285
        528.661	 -0.325	 -0.265
        528.664	 -0.315	 -0.270
        528.667	 -0.320	 -0.275
        528.669	 -0.330	 -0.285
        528.672	 -0.345	 -0.280
        528.675	 -0.350	 -0.280
        528.678	 -0.335	 -0.270
        528.681	 -0.325	 -0.280
        528.683	 -0.315	 -0.275
        528.686	 -0.335	 -0.285
        528.689	 -0.330	 -0.270
        528.692	 -0.325	 -0.245
        528.694	 -0.310	 -0.240
        528.697	 -0.300	 -0.225
        528.700	 -0.300	 -0.215
        528.703	 -0.310	 -0.230
        528.706	 -0.295	 -0.220
        528.708	 -0.300	 -0.195
        528.711	 -0.280	 -0.170
        528.714	 -0.270	 -0.165
        528.717	 -0.270	 -0.155
        528.719	 -0.265	 -0.160
        528.722	 -0.275	 -0.155
        528.725	 -0.260	 -0.145
        528.728	 -0.245	 -0.135
        528.731	 -0.235	 -0.130
        528.733	 -0.230	 -0.125
        528.736	 -0.235	 -0.130
        528.739	 -0.240	 -0.130
        528.742	 -0.240	 -0.115
        528.744	 -0.225	 -0.115
        528.747	 -0.215	 -0.125
        528.750	 -0.225	 -0.120
        528.753	 -0.240	 -0.145
        528.756	 -0.235	 -0.140
        528.758	 -0.225	 -0.135
        528.761	 -0.220	 -0.120
        528.764	 -0.215	 -0.125
        528.767	 -0.225	 -0.135
        528.769	 -0.245	 -0.130
        528.772	 -0.250	 -0.125
        528.775	 -0.245	 -0.125
        528.778	 -0.225	 -0.115
        528.781	 -0.225	 -0.120
        528.783	 -0.220	 -0.130
        528.786	 -0.230	 -0.135
        528.789	 -0.235	 -0.150
        528.792	 -0.225	 -0.135
        528.794	 -0.225	 -0.125
        528.797	 -0.215	 -0.125
        528.800	 -0.215	 -0.125
        528.803	 -0.225	 -0.140
        528.806	 -0.220	 -0.140
        528.808	 -0.225	 -0.140
        528.811	 -0.215	 -0.130
        528.814	 -0.210	 -0.140
        528.817	 -0.220	 -0.135
        528.819	 -0.225	 -0.155
        528.822	 -0.235	 -0.150
        528.825	 -0.235	 -0.155
        528.828	 -0.235	 -0.150
        528.831	 -0.225	 -0.155
        528.833	 -0.240	 -0.150
        528.836	 -0.240	 -0.160
        528.839	 -0.255	 -0.170
        528.842	 -0.250	 -0.150
        528.844	 -0.240	 -0.130
        528.847	 -0.235	 -0.150
        528.850	 -0.230	 -0.150
        528.853	 -0.245	 -0.170
        528.856	 -0.250	 -0.180
        528.858	 -0.260	 -0.165
        528.861	 -0.255	 -0.155
        528.864	 -0.250	 -0.150
        528.867	 -0.250	 -0.150
        528.869	 -0.265	 -0.170
        528.872	 -0.285	 -0.185
        528.875	 -0.270	 -0.185
        528.878	 -0.265	 -0.165
        528.881	 -0.260	 -0.160
        528.883	 -0.265	 -0.165
        528.886	 -0.265	 -0.180
        528.889	 -0.280	 -0.175
        528.892	 -0.270	 -0.175
        528.894	 -0.260	 -0.165
        528.897	 -0.250	 -0.165
        528.900	 -0.255	 -0.175
        528.903	 -0.265	 -0.190
        528.906	 -0.275	 -0.185
        528.908	 -0.285	 -0.180
        528.911	 -0.275	 -0.175
        528.914	 -0.275	 -0.180
        528.917	 -0.280	 -0.180
        528.919	 -0.290	 -0.200
        528.922	 -0.285	 -0.190
        528.925	 -0.300	 -0.185
        528.928	 -0.285	 -0.165
        528.931	 -0.275	 -0.185
        528.933	 -0.270	 -0.175
        528.936	 -0.290	 -0.200
        528.939	 -0.295	 -0.175
        528.942	 -0.300	 -0.185
        528.944	 -0.295	 -0.175
        528.947	 -0.275	 -0.175
        528.950	 -0.280	 -0.175
        528.953	 -0.285	 -0.180
        528.956	 -0.295	 -0.175
        528.958	 -0.285	 -0.170
        528.961	 -0.275	 -0.175
        528.964	 -0.260	 -0.170
        528.967	 -0.270	 -0.185
        528.969	 -0.275	 -0.185
        528.972	 -0.295	 -0.195
        528.975	 -0.290	 -0.180
        528.978	 -0.280	 -0.170
        528.981	 -0.265	 -0.160
        528.983	 -0.275	 -0.175
        528.986	 -0.285	 -0.175
        528.989	 -0.300	 -0.180
        528.992	 -0.285	 -0.185
        528.994	 -0.285	 -0.185
        528.997	 -0.285	 -0.185
        529.000	 -0.295	 -0.185
        529.003	 -0.285	 -0.185
        529.006	 -0.295	 -0.190
        529.008	 -0.290	 -0.190
        529.011	 -0.285	 -0.170
        529.014	 -0.275	 -0.165
        529.017	 -0.275	 -0.175
        529.019	 -0.285	 -0.195
        529.022	 -0.295	 -0.190
        529.025	 -0.280	 -0.200
        529.028	 -0.275	 -0.160
        529.031	 -0.255	 -0.175
        529.033	 -0.235	 -0.175
        529.036	 -0.240	 -0.185
        529.039	 -0.230	 -0.175
        529.042	 -0.225	 -0.180
        529.044	 -0.205	 -0.160
        529.047	 -0.200	 -0.160
        529.050	 -0.195	 -0.155
        529.053	 -0.190	 -0.175
        529.056	 -0.215	 -0.170
        529.058	 -0.200	 -0.155
        529.061	 -0.180	 -0.150
        529.064	 -0.185	 -0.150
        529.067	 -0.175	 -0.155
        529.069	 -0.170	 -0.160
        529.072	 -0.180	 -0.150
        529.075	 -0.180	 -0.145
        529.078	 -0.175	 -0.120
        529.081	 -0.170	 -0.115
        529.083	 -0.210	 -0.130
        529.086	 -0.210	 -0.140
        529.089	 -0.225	 -0.140
        529.092	 -0.225	 -0.135
        529.094	 -0.225	 -0.125
        529.097	 -0.205	 -0.130
        529.100	 -0.195	 -0.135
        529.103	 -0.185	 -0.155
        529.106	 -0.175	 -0.170
        529.108	 -0.195	 -0.165
        529.111	 -0.205	 -0.160
        529.114	 -0.215	 -0.155
        529.117	 -0.230	 -0.180
        529.119	 -0.250	 -0.170
        529.122	 -0.270	 -0.185
        529.125	 -0.290	 -0.170
        529.128	 -0.285	 -0.165
        529.131	 -0.280	 -0.175
        529.133	 -0.285	 -0.175
        529.136	 -0.300	 -0.200
        529.139	 -0.320	 -0.195
        529.142	 -0.335	 -0.190
        529.144	 -0.335	 -0.190
        529.147	 -0.305	 -0.190
        529.150	 -0.310	 -0.185
        529.153	 -0.310	 -0.200
        529.156	 -0.330	 -0.195
        529.158	 -0.325	 -0.195
        529.161	 -0.310	 -0.190
        529.164	 -0.315	 -0.195
        529.167	 -0.315	 -0.195
        529.169	 -0.335	 -0.195
        529.172	 -0.350	 -0.220
        529.175	 -0.350	 -0.195
        529.178	 -0.340	 -0.195
        529.181	 -0.330	 -0.195
        529.183	 -0.330	 -0.190
        529.186	 -0.335	 -0.205
        529.189	 -0.345	 -0.215
        529.192	 -0.345	 -0.215
        529.194	 -0.330	 -0.195
        529.197	 -0.310	 -0.205
        529.200	 -0.330	 -0.235
        529.203	 -0.340	 -0.260
        529.206	 -0.350	 -0.285
        529.208	 -0.390	 -0.310
        529.211	 -0.420	 -0.320
        529.214	 -0.435	 -0.330
        529.217	 -0.475	 -0.310
        529.219	 -0.525	 -0.240
        529.222	 -0.560	 -0.145
        529.225	 -0.525	 -0.040
        529.228	 -0.410	  0.035
        529.231	 -0.280	  0.095
        529.233	 -0.125	  0.175
        529.236	  0.070	  0.275
        529.239	  0.335	  0.385
        529.242	  0.620	  0.445
        529.244	  0.805	  0.345
        529.247	  0.875	  0.075
        529.250	  0.795	 -0.235
        529.253	  0.510	 -0.385
        529.256	  0.105	 -0.385
        529.258	 -0.250	 -0.325
        529.261	 -0.470	 -0.275
        529.264	 -0.505	 -0.260
        529.267	 -0.465	 -0.255
        529.269	 -0.420	 -0.260
        529.272	 -0.385	 -0.265
        529.275	 -0.385	 -0.265
        529.278	 -0.380	 -0.250
        529.281	 -0.365	 -0.245
        529.283	 -0.375	 -0.250
        529.286	 -0.375	 -0.255
        529.289	 -0.390	 -0.250
        529.292	 -0.380	 -0.235
        529.294	 -0.375	 -0.235
        529.297	 -0.375	 -0.240
        529.300	 -0.370	 -0.245
        529.303	 -0.395	 -0.260
        529.306	 -0.395	 -0.260
        529.308	 -0.385	 -0.245
        529.311	 -0.375	 -0.230
        529.314	 -0.365	 -0.245
        529.317	 -0.370	 -0.245
        529.319	 -0.375	 -0.250
        529.322	 -0.385	 -0.245
        529.325	 -0.385	 -0.235
        529.328	 -0.360	 -0.220
        529.331	 -0.360	 -0.235
        529.333	 -0.360	 -0.230
        529.336	 -0.375	 -0.245
        529.339	 -0.380	 -0.245
        529.342	 -0.380	 -0.250
        529.344	 -0.375	 -0.230
        529.347	 -0.360	 -0.240
        529.350	 -0.350	 -0.235
        529.353	 -0.370	 -0.240
        529.356	 -0.385	 -0.250
        529.358	 -0.385	 -0.235
        529.361	 -0.380	 -0.240
        529.364	 -0.385	 -0.240
        529.367	 -0.390	 -0.235
        529.369	 -0.400	 -0.250
        529.372	 -0.400	 -0.240
